item_id,app_name,genres,price,release_date,developer
361310,Depth - Legendary Hammerhead Skin,"['Action', 'Indie']",5.99,2015-04-02,Digital Confectioners
357370,Return NULL - Episode 1,['Indie'],1.99,2015-04-02,Michael Lückgen
344160,World of Cinema - Movie Tycoon,"['Casual', 'Indie', 'Simulation', 'Strategy']",4.99,2015-04-02,Pepi Games
355840,Survarium,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Early Access']",Free to Play,2015-04-02,Vostok Games
361182,DC Universe Online™ - Episode Pack II,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",14.99,2015-04-02,Daybreak Game Company
361181,DC Universe Online™ - Episode Pack I,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",14.99,2015-04-02,Daybreak Game Company
359521,Survarium - Ultimate Steam Starter Pack,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",9.99,2015-04-02,Vostok Games
359520,Survarium - Steam Shotgun Pack,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",19.99,2015-04-02,Vostok Games
354680,Adventures of Bertram Fiddle: Episode 1: A Dreadly Business,"['Adventure', 'Casual', 'Indie']",5.99,2015-04-02,Rumpus
355080,Crazy Steam Bros 2,"['Action', 'Casual', 'Indie']",0.99,2015-04-02,Ars Creativa
344910,Sun Blast: Star Fighter,"['Action', 'Adventure', 'Indie']",1.99,2015-04-02,OBLONE Software
327980,Dragon Fantasy: The Volumes of Westeria,['RPG'],9.99,2015-04-09,Muteki
339850,Overclocked: A History of Violence,"['Adventure', 'Indie']",14.99,2008-04-07,House of Tales
360098,Fantasy Grounds - D&D Paladin Class Pack,"['Indie', 'RPG', 'Strategy']",5.99,2015-04-07,"SmiteWorks USA, LLC"
360097,Fantasy Grounds - D&D Monk Class Pack,"['Indie', 'RPG', 'Strategy']",4.99,2015-04-07,"SmiteWorks USA, LLC"
360110,Fantasy Grounds - D&D Ranger Class Pack,"['Indie', 'RPG', 'Strategy']",5.99,2015-04-07,"SmiteWorks USA, LLC"
360111,Fantasy Grounds - D&D Sorcerer Class Pack,"['Indie', 'RPG', 'Strategy']",5.99,2015-04-07,"SmiteWorks USA, LLC"
360112,Fantasy Grounds - D&D Warlock Class Pack,"['Indie', 'RPG', 'Strategy']",5.99,2015-04-07,"SmiteWorks USA, LLC"
360113,Fantasy Grounds - D&D Wizard Class Pack,"['Indie', 'RPG', 'Strategy']",2.99,2015-04-07,"SmiteWorks USA, LLC"
360099,Fantasy Grounds - D&D Rogue Class Pack,"['Indie', 'RPG', 'Strategy']",2.99,2015-04-07,"SmiteWorks USA, LLC"
360115,Fantasy Grounds - D&D Complete Core Monster Pack,"['Indie', 'RPG', 'Strategy']",29.99,2015-04-07,"SmiteWorks USA, LLC"
360114,Fantasy Grounds - D&D Lost Mine of Phandelver,"['Indie', 'RPG', 'Strategy']",14.99,2015-04-07,"SmiteWorks USA, LLC"
360120,Fantasy Grounds - D&D Monster Pack - Aberrations,"['Indie', 'RPG', 'Strategy']",4.99,2015-04-07,"SmiteWorks USA, LLC"
360420,Fantasy Grounds - D&D Monster Pack - Beasts,"['Indie', 'RPG', 'Strategy']",4.99,2015-04-07,"SmiteWorks USA, LLC"
360421,Fantasy Grounds - D&D Monster Pack - Celestials & Fiends,"['Indie', 'RPG', 'Strategy']",4.99,2015-04-07,"SmiteWorks USA, LLC"
360423,Fantasy Grounds - D&D Monster Pack - Dragons,"['Indie', 'RPG', 'Strategy']",4.99,2015-04-07,"SmiteWorks USA, LLC"
360424,Fantasy Grounds - D&D Monster Pack - Fey & Giants,"['Indie', 'RPG', 'Strategy']",4.99,2015-04-07,"SmiteWorks USA, LLC"
360425,Fantasy Grounds - D&D Monster Pack - Humanoids,"['Indie', 'RPG', 'Strategy']",4.99,2015-04-07,"SmiteWorks USA, LLC"
360426,Fantasy Grounds - D&D Monster Pack - Monstrosities,"['Indie', 'RPG', 'Strategy']",4.99,2015-04-07,"SmiteWorks USA, LLC"
360427,"Fantasy Grounds - D&D Monster Pack - Oozes, Plants & Swarms","['Indie', 'RPG', 'Strategy']",4.99,2015-04-07,"SmiteWorks USA, LLC"
342807,Rocksmith® 2014 – Bush - “Glycerine”,"['Casual', 'Simulation']",2.99,2015-04-07,Ubisoft - San Francisco
360428,Fantasy Grounds - D&D Monster Pack - Undead,"['Indie', 'RPG', 'Strategy']",4.99,2015-04-07,"SmiteWorks USA, LLC"
360422,Fantasy Grounds - D&D Monster Pack - Constructs & Elementals,"['Indie', 'RPG', 'Strategy']",4.99,2015-04-07,"SmiteWorks USA, LLC"
342810,Rocksmith® 2014 – Bush - “Swallowed”,"['Casual', 'Simulation']",2.99,2015-04-07,Ubisoft - San Francisco
342809,Rocksmith® 2014 – Bush - “Everything Zen”,"['Casual', 'Simulation']",2.99,2015-04-07,Ubisoft - San Francisco
342811,Rocksmith® 2014 – Bush Song Pack,"['Casual', 'Simulation']",9.99,2015-04-07,Ubisoft - San Francisco
342808,Rocksmith® 2014 – Bush - “Comedown”,"['Casual', 'Simulation']",2.99,2015-04-07,Ubisoft - San Francisco
354050,Starlight Tactics™,"['Action', 'Indie', 'Strategy']",9.99,2015-04-07,"Escape Hatch Entertainment,LLC"
361440,Primal Carnage: Extinction Soundtrack,"['Action', 'Indie']",4.99,2015-04-07,"Circle Five Studios,Pub Games"
342350,Into The Gloom,"['Action', 'Adventure', 'Indie']",2.99,2015-01-30,earrgames
357110,Official Guide - Millennium 2,"['Adventure', 'Casual', 'Indie', 'RPG']",2.99,2015-05-29,Aldorlea Games
358142,Tropical Paradise Costume & Movie Set,['Action'],64.99,2015-04-07,"Team NINJA,KOEI TECMO GAMES CO., LTD."
358143,Variety Costume Set,['Action'],74.99,2015-04-07,"Team NINJA,KOEI TECMO GAMES CO., LTD."
305380,Blue Estate The Game,['Action'],12.99,2015-04-08,HE SAW
359800,Copa Petrobras de Marcas,"['Free to Play', 'Racing', 'Simulation', 'Sports']",0,2014-11-29,Reiza Studios
332350,Arma 3 Marksmen,"['Action', 'Simulation', 'Strategy']",11.99,2015-04-08,Bohemia Interactive
357080,Official Guide - Millennium 3,"['Adventure', 'Casual', 'Indie', 'RPG']",3.99,2010-10-31,Aldorlea Games
362280,Mortal Kombat: Legacy II,"['Action', 'Free to Play']",Free,2013-09-26,"NetherRealm Studios, Warner Bros. Interactive Entertainment "
275125,TS Marketplace: Connex South Central Class 319 Livery Add-On,['Simulation'],4.99,2015-04-09,Dovetail Games
346780,Luminosity,"['Action', 'Casual', 'Indie', 'Strategy']",4.99,2015-04-09,Windmill Games
361380,World War I,['Strategy'],4.99,2005-06-17,Dark Fox
222633,Train Simulator: Network SouthEast Class 159 DMU Add-On,['Simulation'],19.99,2015-04-09,Dovetail Games
362710,fault milestone two Demo,['Indie'],4.99,2015-04-09,ALICE IN DISSONANCE
361990,Lakeview Cabin Collection,['Indie'],9.99,2015-03-25,Roope Tamminen
360600,99 Waves to Die,"['Action', 'Indie']",2.99,2015-04-09,SpookyFish Games
300080,Total War Battles: KINGDOM,"['Free to Play', 'Strategy']",Free to Play,2016-03-24,Creative Assembly
357780,Defend Your Life: TD,"['Action', 'Casual', 'Indie', 'Strategy']",4.99,2015-04-10,Alda Games
339190,Dead Synchronicity: Tomorrow Comes Today,"['Adventure', 'Indie']",19.99,2015-04-10,Fictiorama Studios
358870,Dead Synchronicity - Soundtrack,"['Adventure', 'Indie']",3.99,2015-04-10,Fictiorama Studios
341640,Relativity Wars - A Science Space RTS,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",5.99,2015-04-10,Fungameco Ltd
356800,Choice of the Petal Throne,"['Indie', 'RPG']",4.99,2015-04-10,Choice of Games
356810,Choice of the Petal Throne Demo,"['Indie', 'RPG']",4.99,2015-04-10,Choice of Games
295590,Hero Generations,"['Indie', 'RPG', 'Simulation', 'Strategy']",5.99,2015-04-10,Heart Shaped Games LLC
362100,Hero Generations - Collector's Edition Content,"['Indie', 'RPG', 'Simulation', 'Strategy']",10.99,2015-04-10,Heart Shaped Games LLC
350490,Love And Order,"['Casual', 'Indie']",9.99,2011-02-14,Winter Wolves
340340,Domestic Dog,"['Casual', 'Indie', 'Simulation']",2.99,2014-08-07,Sean Davy
349440,The Undying Plague,"['Action', 'Indie']",0.99,2015-04-10,Pixel Theory Games
277520,Albedo: Eyes from Outer Space,"['Action', 'Adventure', 'Indie']",14.99,2015-04-10,Z4G0 and Ivan Venturi Productions
325330,Muvee Reveal 11,['Video Production'],79.99,2015-04-10,muvee Technologies
343390,Elementary My Dear Majesty!,['Casual'],0.99,2013-11-15,Alawar Dreamdale
350700,Red Stone Online,"['Free to Play', 'Massively Multiplayer', 'RPG']",0,2015-04-01,L&amp;K Logic Korea
355140,Traps N' Gemstones,"['Action', 'Adventure', 'Casual', 'Indie']",4.99,2015-04-16,Donut Games
324344,Far Cry® 4 Valley of the Yetis,"['Action', 'Adventure']",14.99,2015-04-01,"Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev"
277769,Train Simulator: CSX AC6000CW Loco Add-On,['Simulation'],19.99,2015-04-16,Dovetail Games
359500,"I, Gladiator - Soundtracks","['Action', 'Adventure', 'Indie', 'RPG']",1.99,2015-04-16,Steel Monkeys
343426,Agarest 2 - Bundle #8,"['Adventure', 'RPG', 'Strategy']",9.99,2015-04-16,Idea Factory
347155,Blue Steel Sub-Zero,['Action'],1.99,2015-04-16,
324570,Halo: Spartan Strike,['Action'],2.99,2014-12-12,"343 Industries,Vanguard Games"
288930,The Charnel House Trilogy,"['Adventure', 'Indie']",5.99,2015-04-16,Owl Cave
288940,The Charnel House Trilogy - OST,"['Adventure', 'Indie']",7.99,2015-04-16,Owl Cave
349800,The Charnel House Trilogy Demo,"['Adventure', 'Indie']",7.99,2015-04-16,Owl Cave
306390,Tropico 5 - Inquisition,"['RPG', 'Simulation', 'Strategy']",3.99,2015-04-16,Haemimont Games
275200,Westerado: Double Barreled,"['Action', 'Adventure', 'Indie']",14.99,2015-04-16,Ostrich Banditos
357940,Telepath Tactics,"['Indie', 'RPG', 'Strategy']",14.99,2015-04-16,Sinister Design
353550,House of Caravan,"['Adventure', 'Indie']",4.99,2015-04-16,Rosebud Games
360750,StarFence: Heroic Edition,"['Action', 'Casual', 'Indie']",2.99,2015-04-20,Casiualogic
362900,Door Kickers Soundtrack,['Indie'],1.99,2015-04-20,KillHouse Games
362050,Lovely Planet Demo,"['Action', 'Indie']",2.99,2015-04-20,QUICKTEQUILA
333580,"Slow Down, Bull","['Action', 'Casual', 'Indie']",1.99,2015-04-20,Insomniac Games
360890,The Lost Valley,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",4.99,2015-04-20,"AndrewDrumov, Sanke Berdochan"
365050,Escape,"['Free to Play', 'Indie', 'Strategy']",Free to Play,2015-04-20,Stephane Bottin
365270,Shadow Hunter,"['Free to Play', 'Indie', 'RPG', 'Strategy']",Free to Play,2015-04-20,Jeff Trier
348683,Dynasty Warriors 8 - Empires: Castle Pack,['Action'],0,2015-04-20,"KOEI TECMO GAMES CO., LTD."
348682,DW8E: Castle and Scenario Pack,['Action'],11.99,2015-04-20,"KOEI TECMO GAMES CO., LTD."
354710,The Evil Within - The Consequence,['Action'],4.99,2015-04-20,Tango Gameworks
348020,Bloodbath Kavkaz,"['Action', 'Adventure', 'Indie']",6.99,2015-04-20,Dagestan Technology
359920,Highlands,"['Indie', 'RPG', 'Strategy']",4.99,2015-04-21,Burrito Studio
318230,Convoy,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",14.99,2015-04-21,Convoy Games
355340,FSX: Steam Edition - Piper PA-32R-301 Saratoga SP Add-On,['Simulation'],24.99,2015-04-21,Carenado
364770,Super Furball,"['Action', 'Adventure', 'Indie']",3.99,2014-05-13,Dustin Gunn
353761,"Warhammer 40,000: Armageddon - Angels of Death",['Strategy'],4.99,2015-04-21,"Flashback Games,The Lordz Games Studio"
342820,Rocksmith® 2014 – Fuel - “Hemorrhage (In My Hands)”,"['Casual', 'Simulation']",2.99,2015-04-21,Ubisoft - San Francisco
365630,Blue Rose Demo,"['Adventure', 'Indie', 'Simulation']",15.99,2013-08-17,White Cat
348200,Nimble Writer,"['Design and Illustration', 'Utilities', 'Web Publishing']",9.99,2015-04-21,Nimble Tools
329460,JumpJet Rex,"['Action', 'Adventure', 'Indie', 'Racing']",9.99,2015-04-21,TreeFortress Games
342821,Rocksmith® 2014 – Alt-Rock Song Pack,"['Casual', 'Simulation']",11.99,2015-04-21,Ubisoft - San Francisco
342090,The Clans - Saga of the Twins,"['Adventure', 'Indie', 'RPG']",9.99,2015-04-21,Supreme Clans Entertainment
344200,The Clans - Saga of the Twins - Deluxe Edition,"['Adventure', 'Indie', 'RPG']",4.99,2015-04-21,Supreme Clans Entertainment
364400,JumpJet Rex - Soundtrack,"['Action', 'Adventure', 'Indie', 'Racing']",3.99,2015-04-21,TreeFortress Games
365490,Elementary My Dear Majesty! Demo,['Casual'],0,2013-11-15,Alawar Dreamdale
319780,Airport Simulator 2015,['Simulation'],14.99,2015-04-22,LinkSolutions Ltd.
277749,Train Simulator: BR Class 07 Loco Add-On,['Simulation'],19.99,2015-04-22,Skyhook Games
318560,Unlimited Escape 2,"['Action', 'Casual', 'Indie']",4.99,2015-04-22,Carlo D'Apostoli Projects
358110,Lord of the Dark Castle Demo,"['Action', 'Adventure', 'Casual', 'Free to Play', 'RPG', 'Strategy']",0,2015-04-25,Craze Creative Studios
295191,BR Blue Class 07 Add-On Livery,['Simulation'],4.99,2015-04-22,Skyhook Games
324140,Kalimba,"['Action', 'Casual']",9.99,2015-04-22,Press Play
346071,Kalimba - The Dark Void - Coop,"['Action', 'Casual']",3.99,2015-04-22,Press Play
346070,Kalimba - The Dark Void - Solo,"['Action', 'Casual']",3.99,2015-04-22,Press Play
316080,Parcel,"['Adventure', 'Indie', 'Strategy']",4.99,2015-04-22,Polar Bunny Ltd
363220,Ghost in the Machine,"['Action', 'Indie']",4.99,2015-04-22,"Michael J. Moffitt,Julian J. Hammerstein"
285740,Kitty Powers' Matchmaker,"['Casual', 'Indie', 'Simulation']",9.99,2015-04-22,Magic Notion
340810,Deepworld,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",Free to Play,2015-04-22,Bytebin
307210,Will Fight for Food: Super Actual Sellout: Game of the Hour,"['Action', 'Indie', 'RPG']",5.99,2015-04-22,Pyrodactyl
347154,Unlock all Krypt Items,['Action'],19.99,2015-04-22,
351556,Samurai Pack,['Action'],3.99,2015-04-22,NetherRealm Studios
350070,Environmental Station Alpha,"['Action', 'Adventure', 'Indie']",7.99,2015-04-22,"Arvi Teikari,Roope Mäkinen"
350400,Environmental Station Alpha Demo,"['Action', 'Adventure', 'Indie']",2.99,2015-04-22,"Arvi Teikari,Roope Mäkinen"
346770,Quarries of Scred,"['Action', 'Indie']",5.99,2015-04-22,Hammerspace Games
365290,House of Nightmares B-Movie Edition,"['Indie', 'Early Access']",9.99,2015-04-19,Morphodox Studios
363620,Tea Party Simulator 2015™,"['Simulation', 'Indie', 'Action']",9.99,2015-04-23,"Liens, Power Up to Maximum "
362660,Blue Rose,"['Adventure', 'Indie', 'Simulation']",15.99,2013-08-17,White Cat
355260,HIS - [Ju87G] Berta Hildebrand Pack,"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",19.99,2015-03-06,GameUS Inc.
365430,Everything is Black and White,['Indie'],1.99,2015-04-23,Thomas Gwaltney
341710,Crest - an indirect god sim,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",10.99,2015-04-23,Eat Create Sleep
363330,Mind Snares: Alice's Journey,"['Adventure', 'Casual']",9.99,2015-04-23,World-Loom
247080,Crypt of the NecroDancer,"['Action', 'Indie', 'RPG']",14.99,2015-04-23,Brace Yourself Games
366080,Crypt of the NecroDancer Extended Soundtrack,"['Action', 'Indie', 'RPG']",4.99,2015-04-23,Brace Yourself Games
352120,Fair Strike,"['Action', 'Simulation']",3.99,2004-02-05,G5 Software
352640,The Indie Mixtape,"['Action', 'Adventure', 'Indie', 'RPG']",9.99,2015-04-23,"Daniel Linssen,Detective,Ditto,Glitchnap,Shark Jump Studios"
365340,The Way of the Pixelated Fist,"['Action', 'Adventure', 'Indie']",0.99,2015-04-27,Blaze Epic
358000,The Curse of Nordic Cove,"['Action', 'Adventure', 'Indie']",0.99,2015-04-23,On The Level Game Studios
360520,Hypt,"['Action', 'Casual', 'Indie']",4.99,2015-04-23,EmpI Studios
364380,CINEVEO - VR Cinema,"['Simulation', 'Casual']",29.99,2016-05-15,Mindprobe Labs 
361520,World of Cinema - Directors Cut,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",1.99,2015-04-24,Pepi Games
364890,The Lost Battalion: All Out Warfare,"['Action', 'Casual', 'Indie']",0.99,2015-04-23,Jake Olson
365670,Blender,"['Animation and Modeling', 'Design and Illustration', 'Video Production']",Free,2015-07-03,Blender Foundation
262280,Dungeons 2,"['RPG', 'Simulation', 'Strategy']",19.99,2015-04-24,Realmforge Studios
362090,Siralim,"['Indie', 'RPG']",9.99,2015-04-24,Thylacine Studios
358020,Infested Planet - Trickster's Arsenal,"['Action', 'Indie', 'Strategy']",4.99,2015-04-24,Rocket Bear Games
366700,Breakout Invaders,"['Action', 'Casual', 'Indie']",3.99,2015-04-24,DreamsSoftGames
362870,RPG Maker 2003,"['Design and Illustration', 'Web Publishing']",19.99,2015-04-24,KADOKAWA
363070,Let's Explore the Jungle (Junior Field Trips),['Casual'],6.99,1995-01-01,Humongous Entertainment
363060,Let's Explore the Farm (Junior Field Trips),['Casual'],6.99,1995-01-01,Humongous Entertainment
363050,Let's Explore the Airport (Junior Field Trips),['Casual'],6.99,1995-01-01,Humongous Entertainment
351150,DRAGON: A Game About a Dragon,"['Adventure', 'Indie']",4.99,2015-04-24,Games With Dragons In
359890,The Weaponographist - Soundtrack,"['Action', 'Indie', 'RPG']",4.99,2015-04-29,"Puuba,Christopher Hoag"
344090,VRC PRO Deluxe Nitro on-road tracks,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",9.99,2015-04-28,Virtual Racing Industries Ltd.
344070,VRC PRO Deluxe Off-road tracks,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",9.99,2015-04-28,Virtual Racing Industries Ltd.
344060,VRC PRO Deluxe Cars pack,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",9.99,2015-04-28,Virtual Racing Industries Ltd.
312540,Ys VI: The Ark of Napishtim,"['Action', 'Adventure', 'RPG']",19.99,2015-04-28,Nihon Falcom
338370,Influent DLC - Norsk [Learn Norwegian],"['Indie', 'Simulation', 'Strategy']",4.99,2015-04-28,Rob Howland
344080,VRC PRO Deluxe Electric on-road tracks,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",9.99,2015-04-28,Virtual Racing Industries Ltd.
342822,Rocksmith® 2014 – Dethklok - “Thunderhorse”,"['Casual', 'Simulation']",2.99,2015-04-28,Ubisoft - San Francisco
342823,Rocksmith® 2014 – Dethklok - “Awaken”,"['Casual', 'Simulation']",2.99,2015-04-28,Ubisoft - San Francisco
360870,Ultimate Tic-Tac-Toe,"['Casual', 'Free to Play']",Free to Play,2015-04-28,Tigerish Games
342825,Rocksmith® 2014 – Dethklok Song Pack,"['Casual', 'Simulation']",7.99,2015-04-28,Ubisoft - San Francisco
342824,Rocksmith® 2014 – Dethklok - “Go Into the Water”,"['Casual', 'Simulation']",2.99,2015-04-28,Ubisoft - San Francisco
324300,Boston Lockdown Campaign Book pdf,"['Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",19.99,2015-04-28,"Cliffhanger Productions,Catalyst Games Lab"
367150,Earthtongue Soundtrack,[],2.99,2015-04-26,David O'Boyle
366290,Carp Fishing Simulator,"['Simulation', 'Sports', 'Early Access']",12.99,2015-04-28,Dangerous Derk Interactive
354260,Bloodbath Kavkaz - Soundtrack,"['Action', 'Adventure', 'Indie']",3.99,2015-04-28,Dagestan Technology
365382,Battle Brothers - Fangshire Helm,"['Indie', 'RPG', 'Strategy']",0,2015-04-28,Overhype Studios
364270,Lilly and Sasha: Curse of the Immortals,"['Indie', 'RPG', 'Strategy']",4.99,2015-04-28,John Wizard
355341,FSX: Steam Edition - Piper PA-34-200T Seneca II Add-On,['Simulation'],24.99,2015-04-29,Carenado
345340,The Grave Digger,"['Action', 'Adventure', 'Indie']",5.99,2013-05-31,Home Groan Games
353280,Metamorphabet,"['Casual', 'Indie']",4.99,2015-04-29,Vectorpark
331460,Rooms: The Unsolvable Puzzle,"['Casual', 'Adventure', 'Indie']",14.99,2015-05-01,HandMade Game 
360010,Remnants Of Isolation,"['Casual', 'Indie', 'RPG']",1.99,2015-05-01,Team Isolation
367060,Helena The 3rd,"['Action', 'Indie']",0.99,2015-05-01,Only Human Studios
365220,Hollywood Visionary Demo,"['Indie', 'RPG']",4.99,2015-05-01,Choice of Games
349980,Gremlin Invasion: Survivor,"['Action', 'Adventure', 'Indie']",4.99,2015-05-01,"CS Squared Games,Among Giants"
321380,REVERSE SIDE: Official Soundtrack,"['Action', 'Adventure', 'Indie', 'Simulation']",4.99,2015-05-01,REEW GAMES
365210,Hollywood Visionary,"['Indie', 'RPG']",5.99,2015-05-01,Choice of Games
326510,Screencheat - Deluxe Edition Upgrade,"['Action', 'Indie']",9.99,2015-05-01,Samurai Punk
367090,Robot Roller-Derby Disco Dodgeball Soundtrack,"['Action', 'Indie', 'Sports']",4.99,2015-05-01,Erik Asmussen
356230,RPG Maker VX Ace - Samurai Classics Music Resource Pack,"['Design and Illustration', 'Web Publishing']",14.99,2015-05-01,Bittersweet Entertainment
356231,RPG Maker VX Ace - Tyler Warren RTP Redesign 1,"['Design and Illustration', 'Web Publishing']",7.99,2015-05-01,Tyler Warren
357260,RPG Maker VX Ace - Valentine's Tile Pack,"['Design and Illustration', 'Web Publishing']",9.99,2015-05-01,Sherman3D
357261,RPG Maker VX Ace - Wild Steam Resource Pack,"['Design and Illustration', 'Web Publishing']",29.99,2015-05-01,PVGames
357262,RPG Maker VX Ace - Wild West Music Variety Pack,"['Design and Illustration', 'Web Publishing']",9.99,2015-05-01,Joel Steudler
342831,Rocksmith® 2014 – Blues Song Pack,"['Casual', 'Simulation']",11.99,2015-05-05,Ubisoft - San Francisco
